"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111101543","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101543","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101543","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101564","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101564","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101860","GO:0002181","cytoplasmic translation",52,11,3.37,0.00304,"Biological Processes",0.211538461538462,"All Outliers"
"LOC111101967","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101967","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101967","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111102380","GO:0006412","translation",636,93,41.24,0.00196,"Biological Processes",0.14622641509434,"All Outliers"
"LOC111102426","GO:0006376","mRNA splice site selection",13,4,0.84,0.02307,"Biological Processes",0.307692307692308,"All Outliers"
"LOC111102580","GO:0006334","nucleosome assembly",59,9,3.83,0.04092,"Biological Processes",0.152542372881356,"All Outliers"
"LOC111102580","GO:0006335","DNA replication-dependent nucleosome assembly",5,2,0.32,0.03683,"Biological Processes",0.4,"All Outliers"
"LOC111102685","GO:0007018","microtubule-based movement",204,32,13.23,0.00761,"Biological Processes",0.156862745098039,"All Outliers"
"LOC111103020","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111103020","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111103020","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111103170","GO:0006412","translation",636,93,41.24,0.00196,"Biological Processes",0.14622641509434,"All Outliers"
"LOC111103170","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111103322","GO:0006895","Golgi to endosome transport",5,2,0.32,0.03683,"Biological Processes",0.4,"All Outliers"
"LOC111103560","GO:0007018","microtubule-based movement",204,32,13.23,0.00761,"Biological Processes",0.156862745098039,"All Outliers"
"LOC111103668","GO:0006457","protein folding",130,21,8.43,1.1e-05,"Biological Processes",0.161538461538462,"All Outliers"
"LOC111103668","GO:0050821","protein stabilization",11,4,0.71,0.00401,"Biological Processes",0.363636363636364,"All Outliers"
"LOC111103765","GO:0050821","protein stabilization",11,4,0.71,0.00401,"Biological Processes",0.363636363636364,"All Outliers"
"LOC111104338","GO:0006865","amino acid transport",55,7,3.57,0.00269,"Biological Processes",0.127272727272727,"All Outliers"
"LOC111104490","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111104490","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111104490","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111105215","GO:0006883","cellular sodium ion homeostasis",5,3,0.32,0.00246,"Biological Processes",0.6,"All Outliers"
"LOC111105215","GO:0030007","cellular potassium ion homeostasis",5,3,0.32,0.00246,"Biological Processes",0.6,"All Outliers"
"LOC111105215","GO:0036376","sodium ion export across plasma membrane",5,3,0.32,0.00246,"Biological Processes",0.6,"All Outliers"
"LOC111105215","GO:1990573","potassium ion import across plasma membrane",16,4,1.04,0.01707,"Biological Processes",0.25,"All Outliers"
"LOC111105616","GO:0006412","translation",636,93,41.24,0.00196,"Biological Processes",0.14622641509434,"All Outliers"
"LOC111105703","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111105703","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111105845","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111105845","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111106468","GO:0006412","translation",636,93,41.24,0.00196,"Biological Processes",0.14622641509434,"All Outliers"
"LOC111106790","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111106790","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111106790","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111106791","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111106791","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111106830","GO:0060271","cilium assembly",165,29,10.7,0.00076,"Biological Processes",0.175757575757576,"All Outliers"
"LOC111106945","GO:0006334","nucleosome assembly",59,9,3.83,0.04092,"Biological Processes",0.152542372881356,"All Outliers"
"LOC111106953","GO:0060271","cilium assembly",165,29,10.7,0.00076,"Biological Processes",0.175757575757576,"All Outliers"
"LOC111107136","GO:0006457","protein folding",130,21,8.43,1.1e-05,"Biological Processes",0.161538461538462,"All Outliers"
"LOC111107136","GO:0030433","ubiquitin-dependent ERAD pathway",48,8,3.11,0.01131,"Biological Processes",0.166666666666667,"All Outliers"
"LOC111107264","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107264","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111107264","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111107328","GO:0003341","cilium movement",51,15,3.31,0.00345,"Biological Processes",0.294117647058824,"All Outliers"
"LOC111107328","GO:0060271","cilium assembly",165,29,10.7,0.00076,"Biological Processes",0.175757575757576,"All Outliers"
"LOC111107358","GO:0030036","actin cytoskeleton organization",204,25,13.23,0.01883,"Biological Processes",0.122549019607843,"All Outliers"
"LOC111107592","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107592","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111107786","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107786","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111107874","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107874","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111107875","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107875","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111107875","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111107935","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111107935","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111107935","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111108202","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111108202","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111108202","GO:0045732","positive regulation of protein catabolic process",46,6,2.98,0.0384,"Biological Processes",0.130434782608696,"All Outliers"
"LOC111108397","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111108423","GO:0018279","protein N-linked glycosylation via asparagine",6,3,0.39,0.00469,"Biological Processes",0.5,"All Outliers"
"LOC111108439","GO:0008045","motor neuron axon guidance",5,3,0.32,0.00246,"Biological Processes",0.6,"All Outliers"
"LOC111108442","GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation",3,2,0.19,0.01206,"Biological Processes",0.666666666666667,"All Outliers"
"LOC111108653","GO:0032486","Rap protein signal transduction",3,2,0.19,0.01206,"Biological Processes",0.666666666666667,"All Outliers"
"LOC111108653","GO:0071320","cellular response to cAMP",2,2,0.13,0.0042,"Biological Processes",1,"All Outliers"
"LOC111108653","GO:2000301","negative regulation of synaptic vesicle exocytosis",2,2,0.13,0.0042,"Biological Processes",1,"All Outliers"
"LOC111109514","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111109514","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111109659","GO:0030433","ubiquitin-dependent ERAD pathway",48,8,3.11,0.01131,"Biological Processes",0.166666666666667,"All Outliers"
"LOC111109659","GO:0030970","retrograde protein transport, ER to cytosol",6,3,0.39,0.00469,"Biological Processes",0.5,"All Outliers"
"LOC111110034","GO:0060271","cilium assembly",165,29,10.7,0.00076,"Biological Processes",0.175757575757576,"All Outliers"
"LOC111110549","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111110549","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111110549","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111110733","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111110733","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111111107","GO:0007411","axon guidance",86,14,5.58,0.01048,"Biological Processes",0.162790697674419,"All Outliers"
"LOC111111223","GO:0045732","positive regulation of protein catabolic process",46,6,2.98,0.0384,"Biological Processes",0.130434782608696,"All Outliers"
"LOC111111223","GO:0090090","negative regulation of canonical Wnt signaling pathway",12,4,0.78,0.00571,"Biological Processes",0.333333333333333,"All Outliers"
"LOC111111679","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111111679","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
