"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111137076","GO:0003743","translation initiation factor activity",48,10,1.41,1.1e-06,"Molecular Functions",0.208333333333333,"Core: CASE"
"LOC111137089","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111137089","GO:0003735","structural constituent of ribosome",174,19,5.12,9.6e-07,"Molecular Functions",0.109195402298851,"Core: CASE"
"LOC111137270","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111137486","GO:0003924","GTPase activity",294,17,8.65,0.00652,"Molecular Functions",0.0578231292517007,"Core: CASE"
"LOC111137567","GO:0004508","steroid 17-alpha-monooxygenase activity",6,2,0.18,0.01199,"Molecular Functions",0.333333333333333,"Core: CASE"
"LOC111137567","GO:0047442","17-alpha-hydroxyprogesterone aldolase activity",6,2,0.18,0.01199,"Molecular Functions",0.333333333333333,"Core: CASE"
"LOC111137582","GO:0046403","polynucleotide 3'-phosphatase activity",3,2,0.09,0.00254,"Molecular Functions",0.666666666666667,"Core: CASE"
"LOC111137582","GO:0046404","ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity",3,2,0.09,0.00254,"Molecular Functions",0.666666666666667,"Core: CASE"
"LOC111137679","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111137702","GO:0051015","actin filament binding",117,9,3.44,0.00774,"Molecular Functions",0.0769230769230769,"Core: CASE"
"LOC111137775","GO:0003920","GMP reductase activity",1,1,0.03,0.02944,"Molecular Functions",1,"Core: CASE"
"LOC111137886","GO:0061630","ubiquitin protein ligase activity",601,40,17.69,1.5e-06,"Molecular Functions",0.0665557404326123,"Core: CASE"
