"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111125573","GO:0031386","protein tag",9,1,0.04,0.0348,"Molecular Functions",0.111111111111111,"Private: CA"
"LOC111125991","GO:0008048","calcium sensitive guanylate cyclase activator activity",1,1,0,0.0039,"Molecular Functions",1,"Private: CA"
"LOC111126760","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity",5,1,0.02,0.0195,"Molecular Functions",0.2,"Private: CA"
"LOC111129377","GO:0045503","dynein light chain binding",10,1,0.04,0.0386,"Molecular Functions",0.1,"Private: CA"
"LOC111129446","GO:0046875","ephrin receptor binding",1,1,0,0.0039,"Molecular Functions",1,"Private: CA"
"LOC111129828","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",615,8,2.42,0.0028,"Molecular Functions",0.0130081300813008,"Private: CA"
"LOC111129998","GO:0019948","SUMO activating enzyme activity",4,1,0.02,0.0156,"Molecular Functions",0.25,"Private: CA"
"LOC111130916","GO:0000978","RNA polymerase II proximal promoter sequence-specific DNA binding",460,5,1.81,0.0347,"Molecular Functions",0.0108695652173913,"Private: CA"
"LOC111130916","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",615,8,2.42,0.0028,"Molecular Functions",0.0130081300813008,"Private: CA"
"LOC111132962","GO:0035438","cyclic-di-GMP binding",13,1,0.05,0.0499,"Molecular Functions",0.0769230769230769,"Private: CA"
"LOC111132962","GO:0061507","cyclic-GMP-AMP binding",13,1,0.05,0.0499,"Molecular Functions",0.0769230769230769,"Private: CA"
"LOC111133296","GO:0030371","translation repressor activity",233,4,0.92,0.0134,"Molecular Functions",0.0171673819742489,"Private: CA"
"LOC111134732","GO:0061775","cohesin ATPase activity",1,1,0,0.0039,"Molecular Functions",1,"Private: CA"
"LOC111135077","GO:0003735","structural constituent of ribosome",174,3,0.68,0.0312,"Molecular Functions",0.0172413793103448,"Private: CA"
"LOC111135503","GO:0016314","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity",6,1,0.02,0.0233,"Molecular Functions",0.166666666666667,"Private: CA"
"LOC111135739","GO:0004826","phenylalanine-tRNA ligase activity",5,1,0.02,0.0195,"Molecular Functions",0.2,"Private: CA"
"LOC111138521","GO:0004731","purine-nucleoside phosphorylase activity",3,1,0.01,0.0117,"Molecular Functions",0.333333333333333,"Private: CA"
